batch	start_timestamp	end_timestamp	found_jobs	new_jobs	name	enabled	site_name	search_term	location	is_remote	hours_old	results_wanted	country_indeed	linkedin_fetch_description	google_search_term	description_format	enforce_annual_salary	verbose	distance
6	6/17/25 08:43	6/17/25 08:46	1039	823	"Implementation (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation	USA	TRUE	24	1500	USA	TRUE	Implementation jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 08:46	6/17/25 08:47	36	13	"Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 08:47	6/17/25 08:47	7	0	"Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 08:47	6/17/25 08:50	1037	711	"Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	USA	TRUE	24	1500	USA	TRUE	Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 08:50	6/17/25 08:54	584	108	"Data Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Analyst	USA	TRUE	24	1500	USA	TRUE	Data Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 08:54	6/17/25 08:54	127	22	"Customer Success (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Customer Success jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 08:54	6/17/25 08:54	108	0	"Customer Success (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Customer Success jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 08:54	6/17/25 08:58	1039	652	"Customer Success (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	USA	TRUE	24	1500	USA	TRUE	Customer Success jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 08:58	6/17/25 08:58	12	6	"Business Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Business Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 08:58	6/17/25 08:58	127	80	"Business Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Business Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 08:58	6/17/25 09:00	565	98	"Business Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	USA	TRUE	24	1500	USA	TRUE	Business Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:00	6/17/25 09:03	1038	871	"Onboarding (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Onboarding	USA	TRUE	24	1500	USA	TRUE	Onboarding jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:03	6/17/25 09:04	9	4	"Operations Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Operations Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 09:04	6/17/25 09:04	1	0	"Operations Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Operations Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 09:04	6/17/25 09:06	989	157	"Operations Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	USA	TRUE	24	1500	USA	TRUE	Operations Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:06	6/17/25 09:06	4	0	"managed services (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"managed services jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 09:06	6/17/25 09:06	4	0	"managed services (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"managed services jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 09:06	6/17/25 09:06	0	0	"managed services (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	USA	TRUE	24	1500	USA	TRUE	managed services jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:08	6/17/25 09:10	517	64	"Customer Insights Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Insights Analyst	USA	TRUE	24	1500	USA	TRUE	Customer Insights Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:10	6/17/25 09:11	784	216	"Technical Account Manager (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Account Manager	USA	TRUE	24	1500	USA	TRUE	Technical Account Manager jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:11	6/17/25 09:13	966	373	"Technical Content (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Content	USA	TRUE	24	1500	USA	TRUE	Technical Content jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:13	6/17/25 09:13	4	0	"Implementation Specialist (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Implementation Specialist jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 09:13	6/17/25 09:13	4	0	"Implementation Specialist (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Implementation Specialist jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 09:13	6/17/25 09:14	942	263	"Implementation Specialist (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	USA	TRUE	24	1500	USA	TRUE	Implementation Specialist jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:14	6/17/25 09:15	111	17	"Customer Experience Manager (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Customer Experience Manager jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 09:15	6/17/25 09:15	97	0	"Customer Experience Manager (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Customer Experience Manager jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 09:15	6/17/25 09:17	590	348	"Customer Experience Manager (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	USA	TRUE	24	1500	USA	TRUE	Customer Experience Manager jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:17	6/17/25 09:17	914	488	"Technical Success Manager (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Success Manager	USA	TRUE	24	1500	USA	TRUE	Technical Success Manager jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:17	6/17/25 09:20	783	170	"Data Visualization (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Visualization	USA	TRUE	24	1500	USA	TRUE	Data Visualization jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:20	6/17/25 09:20	2	0	"Partner Enablement (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Partner Enablement jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
6	6/17/25 09:20	6/17/25 09:20	31	29	"Partner Enablement (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Partner Enablement jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
6	6/17/25 09:20	6/17/25 09:21	359	78	"Partner Enablement (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	USA	TRUE	24	1500	USA	TRUE	Partner Enablement jobs in the USA in the last week Remote	markdown	TRUE	2	25
6	6/17/25 09:21	6/17/25 09:24	186	95	"Solutions Engineer (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Solutions Engineer	USA	TRUE	24	1500	USA	TRUE	Solutions Engineer jobs in the USA in the last week Remote	markdown	TRUE	2	25
